@relation input_for_weka

@attribute creation_source {GUEST_INVITE,ORG_INVITE,SIGNUP,PERSONAL_PROJECTS,SIGNUP_GOOGLE_AUTH}
@attribute opted_in_to_mailing_list numeric
@attribute enabled_for_marketing_drip numeric
@attribute org_id numeric
@attribute adopted {FALSE,TRUE}

@data
GUEST_INVITE,1,0,4,FALSE
SIGNUP_GOOGLE_AUTH,0,1,401,FALSE
ORG_INVITE,0,0,308,FALSE
SIGNUP_GOOGLE_AUTH,0,0,334,FALSE
GUEST_INVITE,0,0,66,FALSE
SIGNUP_GOOGLE_AUTH,0,0,329,FALSE
ORG_INVITE,0,0,218,FALSE
GUEST_INVITE,0,0,241,FALSE
ORG_INVITE,0,0,33,TRUE
ORG_INVITE,0,0,131,TRUE
ORG_INVITE,0,0,62,FALSE
GUEST_INVITE,1,0,83,TRUE
ORG_INVITE,0,0,81,FALSE
SIGNUP_GOOGLE_AUTH,0,0,287,FALSE
SIGNUP,1,0,209,FALSE
ORG_INVITE,0,0,128,FALSE
ORG_INVITE,1,0,22,FALSE
GUEST_INVITE,1,1,8,FALSE
ORG_INVITE,0,0,264,FALSE
PERSONAL_PROJECTS,0,0,348,FALSE
SIGNUP_GOOGLE_AUTH,0,0,18,FALSE
ORG_INVITE,0,0,70,TRUE
ORG_INVITE,0,0,68,FALSE
ORG_INVITE,0,0,94,FALSE
SIGNUP,1,0,225,FALSE
ORG_INVITE,0,0,12,FALSE
SIGNUP_GOOGLE_AUTH,0,0,31,TRUE
GUEST_INVITE,0,1,28,FALSE
ORG_INVITE,1,1,129,FALSE
ORG_INVITE,0,0,19,FALSE
SIGNUP,1,0,74,TRUE
GUEST_INVITE,0,0,167,FALSE
SIGNUP_GOOGLE_AUTH,0,0,332,FALSE
SIGNUP,1,0,14,FALSE
PERSONAL_PROJECTS,0,0,23,FALSE
ORG_INVITE,0,0,0,FALSE
ORG_INVITE,0,0,240,TRUE
GUEST_INVITE,0,0,342,FALSE
GUEST_INVITE,0,0,18,FALSE
SIGNUP,1,1,136,TRUE
GUEST_INVITE,0,0,190,FALSE
GUEST_INVITE,0,0,314,FALSE
ORG_INVITE,0,1,338,TRUE
GUEST_INVITE,0,0,200,TRUE
ORG_INVITE,0,0,339,TRUE
PERSONAL_PROJECTS,0,0,37,FALSE
PERSONAL_PROJECTS,1,1,101,FALSE
GUEST_INVITE,0,0,242,FALSE
ORG_INVITE,1,0,16,TRUE
SIGNUP_GOOGLE_AUTH,0,0,85,FALSE
PERSONAL_PROJECTS,1,0,5,FALSE
ORG_INVITE,1,0,11,FALSE
ORG_INVITE,0,0,7,FALSE
ORG_INVITE,1,1,107,FALSE
ORG_INVITE,0,0,0,FALSE
SIGNUP,0,0,103,FALSE
SIGNUP,0,0,305,FALSE
GUEST_INVITE,0,1,61,FALSE
ORG_INVITE,0,0,53,FALSE
SIGNUP,0,0,1,FALSE
SIGNUP_GOOGLE_AUTH,0,0,76,FALSE
ORG_INVITE,1,1,107,FALSE
GUEST_INVITE,0,0,80,FALSE
GUEST_INVITE,1,1,0,FALSE
ORG_INVITE,0,0,128,FALSE
ORG_INVITE,0,0,301,FALSE
ORG_INVITE,0,0,109,FALSE
ORG_INVITE,1,0,177,FALSE
ORG_INVITE,0,0,401,FALSE
ORG_INVITE,0,0,54,FALSE
ORG_INVITE,0,0,93,FALSE
PERSONAL_PROJECTS,0,0,0,FALSE
SIGNUP_GOOGLE_AUTH,0,0,0,FALSE
GUEST_INVITE,1,1,148,TRUE
ORG_INVITE,0,1,111,FALSE
PERSONAL_PROJECTS,0,0,14,FALSE
ORG_INVITE,0,0,170,FALSE
SIGNUP_GOOGLE_AUTH,0,0,24,TRUE
SIGNUP,0,1,18,FALSE
ORG_INVITE,0,0,34,FALSE
ORG_INVITE,0,0,183,FALSE
ORG_INVITE,0,0,89,FALSE
GUEST_INVITE,0,0,398,FALSE
PERSONAL_PROJECTS,0,0,387,FALSE
SIGNUP_GOOGLE_AUTH,1,0,111,TRUE
PERSONAL_PROJECTS,0,0,0,FALSE
PERSONAL_PROJECTS,1,0,56,FALSE
SIGNUP_GOOGLE_AUTH,0,0,6,FALSE
SIGNUP,0,0,48,FALSE
ORG_INVITE,1,1,2,FALSE
PERSONAL_PROJECTS,0,0,66,FALSE
PERSONAL_PROJECTS,0,0,215,FALSE
SIGNUP,0,0,22,FALSE
PERSONAL_PROJECTS,1,0,342,FALSE
PERSONAL_PROJECTS,0,0,326,FALSE
ORG_INVITE,0,1,195,FALSE
ORG_INVITE,0,0,189,FALSE
ORG_INVITE,1,1,17,FALSE
ORG_INVITE,0,0,210,TRUE
ORG_INVITE,0,0,14,FALSE
PERSONAL_PROJECTS,1,0,409,FALSE
SIGNUP,0,0,40,FALSE
GUEST_INVITE,1,0,88,FALSE
PERSONAL_PROJECTS,0,0,50,FALSE
GUEST_INVITE,0,0,18,FALSE
SIGNUP,0,0,386,FALSE
SIGNUP,0,0,340,FALSE
ORG_INVITE,0,0,114,FALSE
ORG_INVITE,1,0,11,FALSE
ORG_INVITE,0,0,368,FALSE
PERSONAL_PROJECTS,1,0,0,FALSE
SIGNUP,0,0,201,FALSE
PERSONAL_PROJECTS,0,0,250,FALSE
SIGNUP,1,1,177,FALSE
GUEST_INVITE,1,0,359,FALSE
GUEST_INVITE,0,0,375,TRUE
PERSONAL_PROJECTS,0,0,42,FALSE
ORG_INVITE,0,0,193,FALSE
ORG_INVITE,0,0,274,FALSE
GUEST_INVITE,1,1,65,FALSE
PERSONAL_PROJECTS,1,1,205,FALSE
SIGNUP_GOOGLE_AUTH,0,0,386,TRUE
SIGNUP_GOOGLE_AUTH,0,0,334,FALSE
SIGNUP,0,0,185,FALSE
ORG_INVITE,0,0,126,FALSE
PERSONAL_PROJECTS,0,0,206,FALSE
ORG_INVITE,0,0,49,FALSE
PERSONAL_PROJECTS,0,0,325,FALSE
ORG_INVITE,0,0,407,TRUE
ORG_INVITE,0,0,192,FALSE
ORG_INVITE,0,1,22,FALSE
ORG_INVITE,1,0,127,FALSE
ORG_INVITE,0,0,0,FALSE
SIGNUP,0,0,7,FALSE
GUEST_INVITE,1,0,77,FALSE
GUEST_INVITE,1,1,108,FALSE
ORG_INVITE,1,0,137,TRUE
PERSONAL_PROJECTS,0,0,1,FALSE
GUEST_INVITE,0,0,246,FALSE
ORG_INVITE,0,0,332,FALSE
PERSONAL_PROJECTS,0,0,306,FALSE
ORG_INVITE,1,1,20,FALSE
GUEST_INVITE,0,0,32,TRUE
PERSONAL_PROJECTS,0,0,123,TRUE
ORG_INVITE,0,0,54,FALSE
GUEST_INVITE,1,1,9,FALSE
ORG_INVITE,1,1,0,FALSE
PERSONAL_PROJECTS,0,0,0,FALSE
PERSONAL_PROJECTS,0,0,62,FALSE
PERSONAL_PROJECTS,0,0,411,FALSE
GUEST_INVITE,0,0,105,FALSE
GUEST_INVITE,1,1,123,TRUE
GUEST_INVITE,0,0,4,FALSE
SIGNUP,0,0,113,FALSE
ORG_INVITE,0,0,324,FALSE
ORG_INVITE,0,0,100,FALSE
SIGNUP_GOOGLE_AUTH,0,1,345,FALSE
PERSONAL_PROJECTS,0,0,302,TRUE
GUEST_INVITE,0,0,252,FALSE
SIGNUP_GOOGLE_AUTH,0,0,278,FALSE
SIGNUP,0,0,219,FALSE
ORG_INVITE,0,0,412,FALSE
PERSONAL_PROJECTS,1,1,13,FALSE
ORG_INVITE,0,0,71,FALSE
ORG_INVITE,1,0,213,TRUE
ORG_INVITE,1,1,370,FALSE
PERSONAL_PROJECTS,1,1,262,FALSE
SIGNUP_GOOGLE_AUTH,0,0,87,FALSE
ORG_INVITE,0,0,259,FALSE
PERSONAL_PROJECTS,0,0,1,FALSE
PERSONAL_PROJECTS,0,0,175,FALSE
GUEST_INVITE,0,0,190,FALSE
ORG_INVITE,0,0,201,FALSE
SIGNUP,1,0,21,FALSE
ORG_INVITE,0,0,160,TRUE
GUEST_INVITE,1,0,0,FALSE
PERSONAL_PROJECTS,1,0,0,FALSE
SIGNUP_GOOGLE_AUTH,1,1,266,FALSE
SIGNUP_GOOGLE_AUTH,1,0,22,FALSE
SIGNUP_GOOGLE_AUTH,1,1,287,FALSE
PERSONAL_PROJECTS,1,1,24,FALSE
ORG_INVITE,0,0,32,FALSE
GUEST_INVITE,1,1,257,TRUE
GUEST_INVITE,1,0,185,FALSE
SIGNUP_GOOGLE_AUTH,1,0,137,FALSE
SIGNUP_GOOGLE_AUTH,0,0,194,TRUE
GUEST_INVITE,1,1,36,FALSE
SIGNUP_GOOGLE_AUTH,1,1,350,FALSE
PERSONAL_PROJECTS,0,0,57,FALSE
SIGNUP,1,0,3,FALSE
PERSONAL_PROJECTS,0,0,116,FALSE
ORG_INVITE,0,0,254,TRUE
PERSONAL_PROJECTS,0,0,257,FALSE
ORG_INVITE,1,1,10,TRUE
ORG_INVITE,0,0,89,TRUE
SIGNUP,0,0,97,FALSE
ORG_INVITE,0,0,213,FALSE
SIGNUP_GOOGLE_AUTH,0,0,22,FALSE
ORG_INVITE,1,0,16,FALSE
GUEST_INVITE,0,0,204,FALSE
ORG_INVITE,0,0,111,FALSE
SIGNUP,0,0,343,TRUE
SIGNUP,1,1,0,FALSE
SIGNUP,0,0,284,FALSE
ORG_INVITE,1,0,19,FALSE
GUEST_INVITE,1,1,22,FALSE
ORG_INVITE,1,0,93,FALSE
ORG_INVITE,0,0,54,FALSE
ORG_INVITE,1,0,131,FALSE
SIGNUP_GOOGLE_AUTH,1,1,31,TRUE
ORG_INVITE,0,0,7,FALSE
PERSONAL_PROJECTS,0,0,260,FALSE
SIGNUP_GOOGLE_AUTH,0,0,22,FALSE
PERSONAL_PROJECTS,0,0,181,TRUE
GUEST_INVITE,0,0,169,FALSE
SIGNUP_GOOGLE_AUTH,0,0,154,TRUE
PERSONAL_PROJECTS,0,0,68,FALSE
GUEST_INVITE,0,0,43,FALSE
PERSONAL_PROJECTS,0,0,146,FALSE
PERSONAL_PROJECTS,1,0,344,FALSE
ORG_INVITE,0,0,388,FALSE
SIGNUP,0,0,174,FALSE
SIGNUP,1,0,22,FALSE
ORG_INVITE,0,0,6,FALSE
ORG_INVITE,0,0,182,FALSE
PERSONAL_PROJECTS,0,0,7,FALSE
ORG_INVITE,1,0,374,FALSE
ORG_INVITE,1,0,40,FALSE
ORG_INVITE,0,0,9,FALSE
SIGNUP,0,0,119,FALSE
GUEST_INVITE,0,0,39,TRUE
SIGNUP_GOOGLE_AUTH,0,0,2,FALSE
SIGNUP_GOOGLE_AUTH,1,0,166,TRUE
PERSONAL_PROJECTS,0,0,2,FALSE
ORG_INVITE,0,0,90,FALSE
ORG_INVITE,0,0,253,FALSE
SIGNUP,0,0,87,FALSE
ORG_INVITE,0,0,199,FALSE
SIGNUP,0,0,10,FALSE
GUEST_INVITE,1,1,186,FALSE
SIGNUP,1,0,14,TRUE
GUEST_INVITE,0,0,55,FALSE
GUEST_INVITE,1,0,310,FALSE
PERSONAL_PROJECTS,0,0,1,FALSE
ORG_INVITE,1,0,248,FALSE
SIGNUP_GOOGLE_AUTH,1,1,100,FALSE
PERSONAL_PROJECTS,1,0,25,FALSE
GUEST_INVITE,1,1,38,FALSE
ORG_INVITE,0,0,94,FALSE
SIGNUP,1,1,2,FALSE
GUEST_INVITE,0,0,6,FALSE
GUEST_INVITE,0,0,206,FALSE
PERSONAL_PROJECTS,1,0,53,FALSE
PERSONAL_PROJECTS,0,0,46,FALSE
PERSONAL_PROJECTS,0,0,229,FALSE
ORG_INVITE,1,0,305,TRUE
SIGNUP,0,0,7,FALSE
ORG_INVITE,0,1,3,FALSE
SIGNUP,0,0,237,FALSE
ORG_INVITE,0,0,247,FALSE
ORG_INVITE,0,0,72,FALSE
PERSONAL_PROJECTS,0,0,36,FALSE
PERSONAL_PROJECTS,0,0,23,FALSE
PERSONAL_PROJECTS,0,0,212,FALSE
SIGNUP,0,0,21,FALSE
ORG_INVITE,1,1,192,FALSE
ORG_INVITE,0,0,22,FALSE
ORG_INVITE,1,0,88,TRUE
SIGNUP,0,1,7,FALSE
ORG_INVITE,1,0,39,FALSE
SIGNUP_GOOGLE_AUTH,0,0,14,FALSE
ORG_INVITE,0,0,128,FALSE
SIGNUP_GOOGLE_AUTH,0,0,303,FALSE
GUEST_INVITE,0,0,75,FALSE
GUEST_INVITE,0,0,327,FALSE
PERSONAL_PROJECTS,0,0,2,FALSE
SIGNUP,1,1,85,FALSE
GUEST_INVITE,0,0,0,FALSE
GUEST_INVITE,0,0,384,FALSE
SIGNUP,0,1,12,FALSE
GUEST_INVITE,0,0,349,FALSE
SIGNUP,0,0,219,FALSE
PERSONAL_PROJECTS,0,0,5,FALSE
GUEST_INVITE,1,0,88,FALSE
GUEST_INVITE,0,0,29,FALSE
GUEST_INVITE,0,0,174,TRUE
SIGNUP,0,0,384,FALSE
SIGNUP,0,0,80,FALSE
GUEST_INVITE,1,0,165,TRUE
SIGNUP,0,0,208,FALSE
PERSONAL_PROJECTS,1,1,81,FALSE
PERSONAL_PROJECTS,0,0,116,FALSE
SIGNUP,0,0,24,FALSE
ORG_INVITE,0,0,9,FALSE
PERSONAL_PROJECTS,0,0,31,FALSE
GUEST_INVITE,0,1,41,FALSE
PERSONAL_PROJECTS,0,0,209,FALSE
GUEST_INVITE,0,0,11,TRUE
ORG_INVITE,1,0,34,FALSE
GUEST_INVITE,1,1,237,FALSE
GUEST_INVITE,0,0,104,FALSE
GUEST_INVITE,1,1,171,FALSE
ORG_INVITE,1,0,29,FALSE
GUEST_INVITE,0,0,63,FALSE
GUEST_INVITE,0,1,5,FALSE
SIGNUP,0,0,218,FALSE
PERSONAL_PROJECTS,0,0,211,TRUE
ORG_INVITE,1,0,30,FALSE
PERSONAL_PROJECTS,1,0,288,FALSE
GUEST_INVITE,1,1,66,FALSE
PERSONAL_PROJECTS,0,0,71,FALSE
ORG_INVITE,0,0,412,FALSE
ORG_INVITE,0,0,292,FALSE
GUEST_INVITE,0,0,164,FALSE
SIGNUP,1,0,41,FALSE
SIGNUP_GOOGLE_AUTH,0,0,19,FALSE
PERSONAL_PROJECTS,1,1,345,FALSE
PERSONAL_PROJECTS,0,0,253,FALSE
PERSONAL_PROJECTS,0,0,139,FALSE
SIGNUP,1,1,158,FALSE
PERSONAL_PROJECTS,0,0,181,FALSE
PERSONAL_PROJECTS,1,1,349,TRUE
SIGNUP_GOOGLE_AUTH,0,0,150,FALSE
GUEST_INVITE,1,1,108,FALSE
SIGNUP_GOOGLE_AUTH,0,0,172,FALSE
GUEST_INVITE,0,0,244,FALSE
GUEST_INVITE,0,0,306,TRUE
ORG_INVITE,0,0,163,FALSE
PERSONAL_PROJECTS,1,1,77,FALSE
SIGNUP,0,0,2,TRUE
GUEST_INVITE,0,0,257,FALSE
GUEST_INVITE,0,0,10,FALSE
ORG_INVITE,0,0,8,FALSE
SIGNUP_GOOGLE_AUTH,0,0,403,FALSE
SIGNUP,0,0,99,FALSE
SIGNUP,1,0,190,TRUE
SIGNUP_GOOGLE_AUTH,0,0,237,FALSE
SIGNUP,0,1,11,FALSE
ORG_INVITE,1,1,6,FALSE
GUEST_INVITE,1,0,377,FALSE
SIGNUP,0,0,18,FALSE
PERSONAL_PROJECTS,0,0,71,FALSE
SIGNUP,0,0,97,FALSE
SIGNUP_GOOGLE_AUTH,0,0,20,FALSE
SIGNUP,0,0,261,FALSE
SIGNUP_GOOGLE_AUTH,0,0,254,TRUE
SIGNUP,0,0,203,FALSE
ORG_INVITE,0,0,6,FALSE
GUEST_INVITE,0,0,65,FALSE
GUEST_INVITE,0,0,16,FALSE
SIGNUP,1,0,250,TRUE
ORG_INVITE,1,1,305,FALSE
ORG_INVITE,0,0,122,FALSE
SIGNUP_GOOGLE_AUTH,0,0,69,FALSE
GUEST_INVITE,0,0,3,FALSE
ORG_INVITE,0,0,0,FALSE
PERSONAL_PROJECTS,0,0,2,FALSE
ORG_INVITE,0,1,360,FALSE
PERSONAL_PROJECTS,0,1,3,FALSE
ORG_INVITE,0,0,46,FALSE
GUEST_INVITE,1,0,64,TRUE
SIGNUP,0,1,7,FALSE
SIGNUP,0,0,230,FALSE
GUEST_INVITE,0,0,175,FALSE
SIGNUP_GOOGLE_AUTH,0,0,47,TRUE
GUEST_INVITE,1,0,72,TRUE
PERSONAL_PROJECTS,0,0,121,TRUE
SIGNUP,0,0,39,FALSE
GUEST_INVITE,0,0,74,FALSE
GUEST_INVITE,1,1,156,FALSE
PERSONAL_PROJECTS,0,0,58,FALSE
SIGNUP_GOOGLE_AUTH,0,0,118,TRUE
ORG_INVITE,1,0,21,FALSE
ORG_INVITE,0,0,302,FALSE
SIGNUP_GOOGLE_AUTH,0,0,54,FALSE
SIGNUP_GOOGLE_AUTH,0,0,75,FALSE
SIGNUP_GOOGLE_AUTH,1,0,351,FALSE
ORG_INVITE,0,0,415,FALSE
SIGNUP,0,0,44,TRUE
ORG_INVITE,0,0,9,FALSE
SIGNUP_GOOGLE_AUTH,0,0,139,FALSE
SIGNUP,0,0,196,TRUE
GUEST_INVITE,0,0,31,TRUE
ORG_INVITE,0,0,228,FALSE
SIGNUP,0,0,366,FALSE
GUEST_INVITE,0,0,3,FALSE
SIGNUP,0,1,12,FALSE
GUEST_INVITE,1,0,243,FALSE
ORG_INVITE,0,0,80,FALSE
ORG_INVITE,0,0,0,FALSE
SIGNUP_GOOGLE_AUTH,0,0,240,FALSE
SIGNUP,1,0,95,FALSE
ORG_INVITE,0,0,58,FALSE
ORG_INVITE,0,0,359,FALSE
ORG_INVITE,0,0,326,FALSE
PERSONAL_PROJECTS,1,1,235,FALSE
PERSONAL_PROJECTS,0,0,124,TRUE
SIGNUP,0,0,306,TRUE
SIGNUP,0,0,368,FALSE
SIGNUP,0,0,20,FALSE
ORG_INVITE,0,0,130,FALSE
SIGNUP_GOOGLE_AUTH,0,1,308,TRUE
GUEST_INVITE,0,0,286,TRUE
PERSONAL_PROJECTS,0,0,223,FALSE
GUEST_INVITE,0,0,293,FALSE
SIGNUP_GOOGLE_AUTH,0,0,296,TRUE
GUEST_INVITE,0,0,104,FALSE
GUEST_INVITE,0,0,53,FALSE
GUEST_INVITE,0,0,90,FALSE
PERSONAL_PROJECTS,0,0,119,FALSE
GUEST_INVITE,0,0,84,FALSE
ORG_INVITE,0,0,11,FALSE
SIGNUP_GOOGLE_AUTH,1,0,3,FALSE
PERSONAL_PROJECTS,0,0,10,TRUE
ORG_INVITE,0,0,28,FALSE
GUEST_INVITE,1,0,110,FALSE
ORG_INVITE,0,0,145,TRUE
SIGNUP,0,0,189,FALSE
PERSONAL_PROJECTS,0,0,56,FALSE
SIGNUP,1,1,12,FALSE
ORG_INVITE,0,0,201,FALSE
ORG_INVITE,1,0,72,TRUE
ORG_INVITE,0,0,182,FALSE
ORG_INVITE,0,0,205,FALSE
GUEST_INVITE,0,0,3,FALSE
ORG_INVITE,0,0,0,FALSE
ORG_INVITE,0,0,20,FALSE
ORG_INVITE,0,0,364,TRUE
GUEST_INVITE,0,0,4,FALSE
ORG_INVITE,0,0,163,FALSE
PERSONAL_PROJECTS,0,0,246,FALSE
PERSONAL_PROJECTS,0,0,33,FALSE
SIGNUP,0,0,271,FALSE
ORG_INVITE,1,1,271,FALSE
ORG_INVITE,0,0,132,FALSE
SIGNUP,0,0,166,FALSE
GUEST_INVITE,0,0,16,FALSE
ORG_INVITE,1,0,51,FALSE
PERSONAL_PROJECTS,0,0,369,FALSE
ORG_INVITE,0,0,12,FALSE
ORG_INVITE,0,0,26,FALSE
SIGNUP_GOOGLE_AUTH,0,0,224,FALSE
SIGNUP_GOOGLE_AUTH,1,1,2,TRUE
SIGNUP,0,0,1,FALSE
SIGNUP,0,0,359,FALSE
SIGNUP,0,0,37,TRUE
ORG_INVITE,0,0,152,TRUE
PERSONAL_PROJECTS,1,0,182,FALSE
ORG_INVITE,1,1,103,TRUE
ORG_INVITE,1,0,98,FALSE
SIGNUP_GOOGLE_AUTH,0,0,164,FALSE
SIGNUP_GOOGLE_AUTH,0,0,41,FALSE
SIGNUP,0,0,2,FALSE
ORG_INVITE,0,0,74,FALSE
GUEST_INVITE,0,0,145,FALSE
ORG_INVITE,0,1,93,FALSE
GUEST_INVITE,1,0,7,TRUE
SIGNUP_GOOGLE_AUTH,1,1,56,FALSE
PERSONAL_PROJECTS,0,0,3,FALSE
ORG_INVITE,0,0,218,FALSE
SIGNUP_GOOGLE_AUTH,0,0,88,FALSE
ORG_INVITE,0,0,145,FALSE
SIGNUP,0,0,130,FALSE
ORG_INVITE,0,0,4,FALSE
SIGNUP_GOOGLE_AUTH,0,0,0,FALSE
SIGNUP_GOOGLE_AUTH,0,0,269,FALSE
SIGNUP,0,0,76,FALSE
GUEST_INVITE,0,0,145,FALSE
ORG_INVITE,0,0,46,FALSE
GUEST_INVITE,0,0,45,FALSE
ORG_INVITE,0,0,78,FALSE
SIGNUP_GOOGLE_AUTH,0,0,60,FALSE
GUEST_INVITE,0,0,119,FALSE
ORG_INVITE,1,0,86,FALSE
SIGNUP,0,0,342,FALSE
ORG_INVITE,1,1,182,TRUE
SIGNUP_GOOGLE_AUTH,0,1,40,FALSE
ORG_INVITE,1,1,43,TRUE
GUEST_INVITE,0,0,292,FALSE
PERSONAL_PROJECTS,0,0,147,TRUE
ORG_INVITE,1,1,311,FALSE
ORG_INVITE,1,1,47,FALSE
ORG_INVITE,0,0,323,FALSE
SIGNUP,0,0,7,FALSE
PERSONAL_PROJECTS,0,0,362,FALSE
GUEST_INVITE,0,0,57,FALSE
PERSONAL_PROJECTS,1,0,182,FALSE
SIGNUP,0,0,116,FALSE
ORG_INVITE,0,0,394,FALSE
PERSONAL_PROJECTS,0,0,340,FALSE
PERSONAL_PROJECTS,1,1,378,FALSE
SIGNUP,0,0,198,FALSE
SIGNUP,0,0,289,FALSE
ORG_INVITE,0,0,102,FALSE
ORG_INVITE,0,0,219,FALSE
ORG_INVITE,0,1,261,FALSE
ORG_INVITE,0,0,12,FALSE
SIGNUP,0,0,31,FALSE
ORG_INVITE,0,0,2,FALSE
GUEST_INVITE,0,0,58,TRUE
ORG_INVITE,1,0,278,FALSE
ORG_INVITE,0,0,20,FALSE
PERSONAL_PROJECTS,0,0,0,FALSE
PERSONAL_PROJECTS,0,0,15,FALSE
GUEST_INVITE,1,0,30,FALSE
SIGNUP_GOOGLE_AUTH,0,0,297,FALSE
PERSONAL_PROJECTS,0,1,84,FALSE
ORG_INVITE,1,0,3,FALSE
ORG_INVITE,0,0,299,FALSE
GUEST_INVITE,0,0,116,TRUE
ORG_INVITE,0,1,215,FALSE
SIGNUP,0,0,130,FALSE
GUEST_INVITE,0,0,91,FALSE
PERSONAL_PROJECTS,1,0,53,FALSE
ORG_INVITE,0,0,17,FALSE
ORG_INVITE,1,1,393,FALSE
ORG_INVITE,0,0,9,FALSE
ORG_INVITE,1,1,84,FALSE
SIGNUP_GOOGLE_AUTH,0,0,84,FALSE
ORG_INVITE,0,0,0,FALSE
ORG_INVITE,0,0,265,FALSE
ORG_INVITE,0,0,248,TRUE
PERSONAL_PROJECTS,0,0,23,TRUE
SIGNUP_GOOGLE_AUTH,1,1,36,FALSE
ORG_INVITE,0,0,2,FALSE
SIGNUP,0,0,33,FALSE
PERSONAL_PROJECTS,1,1,1,FALSE
SIGNUP,0,0,279,FALSE
ORG_INVITE,0,0,41,FALSE
GUEST_INVITE,1,1,0,FALSE
ORG_INVITE,1,0,95,FALSE
PERSONAL_PROJECTS,0,0,180,FALSE
SIGNUP,0,0,118,FALSE
PERSONAL_PROJECTS,0,1,385,FALSE
ORG_INVITE,0,0,125,FALSE
SIGNUP,0,0,204,FALSE
SIGNUP,0,0,91,FALSE
ORG_INVITE,0,0,164,FALSE
GUEST_INVITE,1,0,23,FALSE
ORG_INVITE,1,1,80,FALSE
SIGNUP,1,0,0,FALSE
GUEST_INVITE,0,0,59,FALSE
SIGNUP_GOOGLE_AUTH,0,0,130,FALSE
ORG_INVITE,0,0,101,TRUE
SIGNUP,0,0,32,FALSE
ORG_INVITE,0,0,414,FALSE
SIGNUP,0,0,204,FALSE
ORG_INVITE,0,0,195,FALSE
ORG_INVITE,0,0,47,FALSE
GUEST_INVITE,0,0,24,FALSE
SIGNUP_GOOGLE_AUTH,0,0,12,FALSE
ORG_INVITE,0,0,11,FALSE
SIGNUP_GOOGLE_AUTH,0,0,201,FALSE
SIGNUP_GOOGLE_AUTH,0,0,130,TRUE
SIGNUP_GOOGLE_AUTH,0,0,46,FALSE
ORG_INVITE,0,0,31,FALSE
SIGNUP,0,0,12,TRUE
PERSONAL_PROJECTS,1,0,76,FALSE
SIGNUP,0,0,216,FALSE
PERSONAL_PROJECTS,0,0,94,FALSE
PERSONAL_PROJECTS,0,0,211,FALSE
SIGNUP_GOOGLE_AUTH,0,0,358,TRUE
ORG_INVITE,0,1,57,TRUE
GUEST_INVITE,0,1,21,FALSE
ORG_INVITE,0,0,331,FALSE
GUEST_INVITE,0,0,81,FALSE
ORG_INVITE,0,0,119,TRUE
SIGNUP,0,0,320,FALSE
ORG_INVITE,0,0,73,FALSE
ORG_INVITE,0,0,39,TRUE
SIGNUP_GOOGLE_AUTH,0,0,73,FALSE
ORG_INVITE,1,0,173,FALSE
PERSONAL_PROJECTS,0,0,301,FALSE
ORG_INVITE,0,0,5,FALSE
GUEST_INVITE,1,0,329,FALSE
PERSONAL_PROJECTS,0,0,407,FALSE
ORG_INVITE,0,1,52,TRUE
SIGNUP_GOOGLE_AUTH,0,0,170,FALSE
ORG_INVITE,1,1,8,TRUE
ORG_INVITE,0,0,307,FALSE
ORG_INVITE,0,0,61,FALSE
ORG_INVITE,1,1,33,FALSE
SIGNUP_GOOGLE_AUTH,0,0,34,FALSE
GUEST_INVITE,0,0,32,FALSE
SIGNUP,0,0,206,FALSE
PERSONAL_PROJECTS,0,0,36,FALSE
SIGNUP,1,1,88,FALSE
GUEST_INVITE,0,0,113,FALSE
SIGNUP_GOOGLE_AUTH,0,0,150,FALSE
ORG_INVITE,1,1,167,FALSE
GUEST_INVITE,0,0,3,FALSE
ORG_INVITE,0,0,196,FALSE
SIGNUP_GOOGLE_AUTH,0,0,117,FALSE
ORG_INVITE,0,0,4,FALSE
SIGNUP_GOOGLE_AUTH,0,0,47,FALSE
GUEST_INVITE,0,0,218,FALSE
PERSONAL_PROJECTS,0,0,64,FALSE
PERSONAL_PROJECTS,1,0,240,FALSE
GUEST_INVITE,0,0,62,FALSE
SIGNUP,0,0,17,FALSE
ORG_INVITE,0,0,172,FALSE
GUEST_INVITE,0,0,83,FALSE
GUEST_INVITE,0,0,37,FALSE
ORG_INVITE,0,0,9,FALSE
ORG_INVITE,0,0,243,FALSE
ORG_INVITE,0,0,2,FALSE
PERSONAL_PROJECTS,0,1,5,TRUE
GUEST_INVITE,0,0,159,FALSE
GUEST_INVITE,0,1,10,TRUE
PERSONAL_PROJECTS,0,0,252,FALSE
ORG_INVITE,0,0,9,FALSE
GUEST_INVITE,0,1,28,FALSE
PERSONAL_PROJECTS,1,1,119,FALSE
GUEST_INVITE,1,0,133,FALSE
ORG_INVITE,0,0,0,FALSE
GUEST_INVITE,0,0,338,FALSE
SIGNUP_GOOGLE_AUTH,1,0,1,TRUE
PERSONAL_PROJECTS,0,1,12,FALSE
GUEST_INVITE,1,0,42,FALSE
PERSONAL_PROJECTS,0,0,26,FALSE
SIGNUP,1,0,1,FALSE
GUEST_INVITE,0,0,1,FALSE
SIGNUP_GOOGLE_AUTH,0,0,215,FALSE
GUEST_INVITE,0,0,195,TRUE
ORG_INVITE,0,0,16,FALSE
SIGNUP,0,0,265,FALSE
ORG_INVITE,0,0,144,FALSE
ORG_INVITE,0,0,169,FALSE
ORG_INVITE,1,1,161,TRUE
